# of Delays.Carrier,# of Delays.Late Aircraft,# of Delays.National Aviation System,# of Delays.Security,# of Delays.Weather,Carriers.Total,Flights.Cancelled,Flights.Delayed,Flights.Diverted,Flights.On Time,Flights.Total,Minutes Delayed.Carrier,Minutes Delayed.Late Aircraft,Minutes Delayed.National Aviation System,Minutes Delayed.Security,Minutes Delayed.Total,Minutes Delayed.Weather
0.12974789915966387,0.10734591767113942,0.09394780677401443,0.042105263157894736,0.14426633785450063,0.7333333333333334,0.07288550448735381,0.13379546809779366,0.15837104072398192,0.11444086203970812,0.14733393077181584,0.09933420243970575,0.10240498332525307,0.07633400855577915,0.017175186906445747,0.1158375358474885,0.15885511704290706
0.39966386554621847,0.31908119172162835,0.12326485285952248,0.12631578947368421,0.13316892725030827,0.8,0.07070981778623878,0.28316935002981514,0.1719457013574661,0.4640081452570847,0.4918505656995631,0.29761616537852686,0.2700985793409435,0.07315890827191919,0.09315013133966457,0.21271373824535844,0.11047390646994422
0.34689075630252103,0.5146690925631112,0.13525818989450306,0.10526315789473685,0.18618988902589398,0.8666666666666667,0.08675550720696219,0.34637745974955275,0.05203619909502263,0.6089597827931443,0.6353758261454016,0.3360834342117515,0.3686837968472241,0.0850980183109666,0.061628611840775914,0.26526269347383324,0.14162452426880767
0.19159663865546217,0.12826927450534453,0.09183786785119379,0.08421052631578947,0.27003699136868065,0.8,0.04976883328800652,0.16115086463923672,0.08823529411764706,0.194230442898354,0.22020275568500056,0.20792438774560013,0.11061747983604389,0.06833795327638366,0.07536876136593251,0.1516865634122192,0.3326338564204161
0.1603361344537815,0.26700022742779167,0.3177123820099944,0.10526315789473685,0.17016029593094945,0.6666666666666667,0.1650802284471036,0.345855694692904,0.3212669683257919,0.19107415577804177,0.30175310854710424,0.17695316137442965,0.29223265312118946,0.39443707770833053,0.1226510406142655,0.3968849237904198,0.17396121161566133
0.09546218487394958,0.10075051171253127,0.03808995002776235,0.031578947368421054,0.06041923551171393,0.5333333333333332,0.004895295077508839,0.081768038163387,0.01809954751131222,0.06214152384184625,0.07589335723087262,0.06879597727907626,0.09003188035318144,0.02573397124085451,0.02040816326530612,0.06471068062773505,0.045461654762525415
0.17176470588235293,0.18580850579940866,0.06029983342587451,0.042105263157894736,0.06535141800246609,0.6666666666666667,0.09817786238781614,0.14199463327370304,0.0904977375565611,0.11006278635669438,0.14856614764198497,0.18640469317441102,0.2548988496628322,0.051799445606833965,0.02849060416245706,0.1656972240320537,0.06326573171367499
0.29512605042016804,0.38071412326586307,0.18800666296501944,0.16842105263157894,0.12577065351418004,0.6000000000000001,0.08593962469404405,0.32327072152653546,0.49321266968325794,0.4155778041744443,0.472499159852134,0.3175994040413446,0.3629159504605756,0.14000426456281567,0.07880379874722165,0.2915971947897375,0.12277774881393046
0.15058823529411763,0.15692517625653854,0.14658523042754026,0.0736842105263158,0.1652281134401973,0.6666666666666667,0.032635300516725585,0.1919350029815146,0.11990950226244344,0.12574240624469707,0.1738826033381875,0.13353198621845608,0.15105117017056724,0.1176919386436025,0.034350373812891494,0.16500156472042807,0.1471638600698608
0.27294117647058824,0.36638617239026605,0.09672404219877846,0.11578947368421053,0.08877928483353884,1.0,0.029371770465053033,0.24962731067382227,0.04072398190045249,0.3308671304938062,0.3635039766998992,0.18764316975509823,0.2632465071179867,0.05663039567146875,0.048090523338048086,0.1728241408145781,0.07424013346540848
0.4188235294117647,0.3299977257220832,0.10494169905607996,0.10526315789473685,0.14796547472256474,0.8666666666666667,0.05765569757954854,0.2795169946332737,0.038461538461538464,0.4559647038859664,0.48084462865464317,0.2843933327125431,0.25707905446104573,0.06172454922238363,0.05112143867447969,0.1978853188182,0.1090532297586153
0.15563025210084033,0.1710256993404594,0.2511937812326485,0.021052631578947368,0.25770653514180025,0.8,0.14386728311123198,0.2731067382230173,0.17873303167420815,0.14087900899372136,0.22905231320712446,0.14073004935282615,0.1746338166806235,0.24289850340498687,0.005253586583148111,0.25669725994367004,0.20945206193629112
0.20134453781512604,0.1912667727996361,0.07984453081621322,0.05263157894736842,0.11344019728729964,0.8,0.008430785966820776,0.16614490161001788,0.022624434389140274,0.17705752587816054,0.20283969978716251,0.14819350032591488,0.16947419454361146,0.047664818689446546,0.039603960396039604,0.12690139183164637,0.08797768625202024
0.15899159663865545,0.22015010234250623,0.05485841199333703,0.08421052631578947,0.13193588162762024,0.6666666666666667,0.018221376121838453,0.15123732856290995,0.07466063348416291,0.13941965043271676,0.16783353870281167,0.10791507589161001,0.18779731734908253,0.038344416754401166,0.050717316629622144,0.12088568306459473,0.11524425212449821
0.10521008403361343,0.08414828292017285,0.0535258189894503,0.042105263157894736,0.08261405672009864,0.5333333333333332,0.016589611096002176,0.0904144305307096,0.047511312217194575,0.06343118954692008,0.08177439229304356,0.09904553496601173,0.08712298176796393,0.03629709343390594,0.01919579713073348,0.07870184637010512,0.06884416870861791
0.1952941176470588,0.10643620650443485,0.05630205441421432,0.08421052631578947,0.19852034525277437,0.7333333333333334,0.022572749524068535,0.1264907573047108,0.04524886877828055,0.23149499406075003,0.2345972891228856,0.18573889561411677,0.0924118882865412,0.03410817330117143,0.04324105879975752,0.10636405144595558,0.1696600802877848
0.5499159663865547,0.7125312713213554,0.3182676290949472,0.1368421052631579,0.2651048088779285,0.6000000000000001,0.20940984498232254,0.5842277877161598,0.14027149321266968,0.6898693365009333,0.8052257197266719,0.5124685724927832,0.6607254616774648,0.2717409411357064,0.07940998181450798,0.5291238078625919,0.24274021166779627
0.09243697478991597,0.10166022287923585,0.02243198223209328,0.05263157894736842,0.032059186189889025,0.6000000000000001,0.005983138428066358,0.06961836612999403,0.006787330316742082,0.06071610385202782,0.0701243418841716,0.05943756401899618,0.07222001851117282,0.012163999093780402,0.026874115983026872,0.046330089317320175,0.02293936708200824
0.1761344537815126,0.1507846258812827,0.15080510827318158,0.031578947368421054,0.20221948212083848,0.7333333333333334,0.03100353549088931,0.2002087060226595,0.10180995475113123,0.12333276769048022,0.174610731488742,0.13463544091628643,0.1504488224837293,0.12859989072057784,0.005657708628005657,0.17431293382515148,0.18153380949898337
0.3909243697478992,0.26472594951103023,0.10038867295946696,0.2,0.14796547472256474,0.8666666666666667,0.05847158009246668,0.2494782349433512,0.11085972850678734,0.406210758527066,0.4294835891116836,0.29248067790297044,0.17823614967605447,0.057328384663565976,0.09274600929480703,0.16983732037779023,0.11156873989885825
0.1549579831932773,0.1296338412554014,0.03475846751804553,0.1368421052631579,0.04932182490752158,0.8666666666666667,0.019309219472395975,0.10234048896839594,0.07692307692307693,0.1400305447140675,0.1501064187296964,0.08851382810317533,0.08298881983927602,0.018963977770966322,0.0670842594463528,0.06228613349886879,0.04066524164537824
0.19126050420168067,0.2035478735501478,0.08539700166574125,0.10526315789473685,0.07891491985203453,0.7333333333333334,0.013870002719608376,0.17016994633273702,0.015837104072398193,0.17329034447649755,0.20171950263246327,0.12883415588043579,0.14850368019745253,0.043173700974186074,0.05778945241462922,0.11113311410146572,0.0688572024399145
0.2853781512605042,0.21037070730043209,0.11116046640755135,0.09473684210526316,0.07768187422934648,0.6666666666666667,0.0391623606200707,0.21049493142516398,0.011312217194570137,0.1990836585779739,0.24070236361599642,0.19430114535804077,0.1669825319170817,0.07386356064341591,0.11598302687411598,0.1514608332521047,0.07202439914498723
0.21243697478991597,0.13577439163065724,0.03897834536368684,0.12631578947368421,0.09494451294697903,0.6666666666666667,0.02774000543921675,0.12246571258199165,0.01809954751131222,0.2753436280332598,0.26946342556289904,0.13678647918800632,0.08674100518606667,0.019193864360248943,0.06001212366134572,0.07622394483975724,0.06459517230592775
0.11394957983193277,0.1328178303388674,0.038534147695724594,0.042105263157894736,0.06041923551171393,0.6000000000000001,0.003263530051672559,0.09689922480620154,0.047511312217194575,0.07904293229255048,0.09572084686904894,0.08272185492131483,0.12379861019289817,0.025259205458640403,0.020206102242877347,0.07963349630366863,0.04998435952244409
0.9405042016806724,0.5767568796906982,0.2993892282065519,0.0736842105263158,0.6633785450061652,0.6666666666666667,0.18466140875713896,0.6375223613595706,0.14253393665158373,0.8089258442219582,0.9209700907359695,0.8127013688425364,0.43733674173975645,0.1920569185868305,0.07779349363507779,0.4833077676826234,0.4347531411292425
0.1922689075630252,0.17898567204912438,0.14891726818434203,0.031578947368421054,0.24784217016029594,0.6666666666666667,0.08838727223279846,0.2146690518783542,0.06108597285067874,0.19178686577295095,0.24193458048616553,0.17283266598379737,0.18936929789765966,0.14585637752042324,0.02768236007274197,0.21231665837279337,0.2482795474688494
0.14252100840336135,0.19854446213327268,0.07073847862298722,0.06315789473684211,0.14426633785450063,0.7333333333333334,0.023388632036986674,0.15175909361955872,0.04072398190045249,0.16765654165959615,0.1914416937380979,0.10024676413073844,0.17317055254381714,0.05323207217772566,0.023641139624166498,0.12400281136653961,0.1264532610395704
0.24705882352941178,0.15715260404821468,0.07828983897834536,0.031578947368421054,0.11837237977805179,0.6000000000000001,0.042969812347022025,0.16435599284436495,0.038461538461538464,0.1717291702019345,0.20152346813039093,0.17344259242015084,0.14824511143432206,0.04811626264376241,0.010305112143867447,0.12588252797258406,0.09687972472759501
0.1284033613445378,0.09551967250397998,0.09217101610216547,0.031578947368421054,0.16892725030826142,0.7333333333333334,0.0704378569485994,0.1300685748360167,0.07692307692307693,0.11776684201595113,0.14741794555841828,0.09606574168917031,0.08748732866146591,0.06191445553526927,0.013538088502727823,0.1001236385649718,0.14762004066524165
0.41411764705882353,0.3481919490561746,0.11204886174347585,0.08421052631578947,0.14673242909987672,0.8,0.062007070981778614,0.28875968992248063,0.031674208144796386,0.49309350076361785,0.515318696090512,0.33606946643076635,0.31905034745177546,0.06697529218918667,0.029298848252172154,0.23449977683495535,0.11493144257337991
0.35394957983193276,0.4080054582670002,0.1283731260410883,0.08421052631578947,0.24660912453760792,0.8666666666666667,0.12510198531411476,0.3118664281454979,0.26244343891402716,0.6407602239945698,0.6552033157835779,0.330649967408511,0.32593767905152277,0.08683382864453537,0.05152556071933724,0.25449946902110065,0.19679630884729682
0.21680672268907564,0.13031612463042982,0.08939478067740145,0.0736842105263158,0.14056720098643652,0.8,0.036986673918955666,0.15794573643410853,0.027149321266968326,0.21934498557610727,0.23764982636944101,0.23043579476673803,0.11062923296164073,0.0504034676226395,0.029905031319458476,0.12802696449367187,0.11227256138887441
0.146890756302521,0.2851944507618831,0.3018323153803442,0.1473684210526316,0.14426633785450063,0.6666666666666667,0.15474571661680717,0.33661299940369704,0.4728506787330317,0.2048532156796199,0.3104626414248908,0.15793835552658533,0.32518254073192593,0.3916151365326439,0.12325722368155183,0.3995957378041586,0.13750586517908348
0.08638655462184874,0.0982488060040937,0.03709050527484731,0.031578947368421054,0.0690505548705302,0.5333333333333332,0.007614903453902638,0.07908467501490757,0.029411764705882356,0.06726624809095537,0.0795339979836451,0.06487568674923178,0.09124539057105499,0.025092620973652998,0.012931905435441503,0.0651231511930352,0.06179292007715969
0.19428571428571428,0.1980896065499204,0.05730149916712937,0.042105263157894736,0.07768187422934648,0.6000000000000001,0.07696491705194451,0.14974657125819915,0.031674208144796386,0.11617172917020192,0.15360703483813148,0.193165099171245,0.2370752346952268,0.04257899436278103,0.01919579713073348,0.15634583912621908,0.07735519524529483
0.25478991596638656,0.4073231748919718,0.22287617990005554,0.1473684210526316,0.1960542540073983,0.6000000000000001,0.061463149306499855,0.35077519379844957,0.3574660633484163,0.4256236212455456,0.48692169821888653,0.27017878759661046,0.348706421613998,0.162684742193851,0.07173166296221459,0.29454707756396115,0.17903133309003702
0.17478991596638654,0.1955879008414828,0.16102165463631318,0.10526315789473685,0.19235511713933418,0.6666666666666667,0.049496872450367144,0.22137745974955275,0.328054298642534,0.13887663329373834,0.20009521675814942,0.16835832014154017,0.2155787679786093,0.14123199221717286,0.05778945241462922,0.21314570368812302,0.18931494708305094
0.30453781512605044,0.3586536274732772,0.10205441421432537,0.12631578947368421,0.14180024660912455,1.0,0.03834647810715257,0.2612552176505665,0.0904977375565611,0.33843543186831837,0.3756581158283858,0.22158022162212496,0.27841685398210586,0.07151138771539374,0.07981410385936552,0.19865074927022466,0.12153954434075387
0.44168067226890756,0.3445531043893564,0.12082176568573015,0.1473684210526316,0.1713933415536375,0.8666666666666667,0.06907805276040249,0.3015802027429934,0.1085972850678733,0.47008314949940605,0.5028284978156156,0.30779867771673336,0.28483406055797966,0.08578434638911471,0.09698929076581127,0.22901966417508454,0.1247067410458266
0.17378151260504202,0.15374118717307253,0.21121599111604666,0.021052631578947368,0.22564734895191124,0.8,0.17106336687516996,0.24269528920691713,0.3076923076923077,0.1507551332088919,0.23017251036182365,0.15672781450786852,0.15790324239352405,0.21866046083931925,0.005051525560719337,0.2379195887606901,0.1900057348417705
0.18521008403361344,0.19740732317489196,0.07118267629094947,0.021052631578947368,0.09741060419235512,0.8,0.011422355180853955,0.157871198568873,0.06108597285067874,0.19361954861700326,0.2141816959784922,0.14739268088276375,0.19318318715383373,0.04653537588123193,0.011315417256011314,0.13370305197436938,0.08211250716855222
0.14016806722689076,0.19877188992494882,0.05319267073847862,0.042105263157894736,0.14056720098643652,0.6666666666666667,0.019853141147674735,0.13901311866428145,0.0497737556561086,0.15526896317665023,0.17617900750532092,0.09164261104385883,0.17244479703821236,0.05540433386196143,0.011113356233582542,0.1277991822411927,0.18579583963297014
0.11361344537815127,0.0886968387536957,0.05763464741810105,0.031578947368421054,0.11097410604192355,0.5333333333333332,0.014685885232526515,0.09801729278473464,0.022624434389140274,0.06624809095537078,0.08645121541391285,0.10797560294254585,0.08630320125758445,0.03637871983154977,0.012931905435441503,0.08174407330073927,0.08589228924456493
0.19831932773109243,0.12576756879690698,0.05519156024430871,0.10526315789473685,0.16646115906288533,0.7333333333333334,0.019037258634756596,0.13126118067978532,0.06334841628959277,0.24028508399796367,0.24350285650274447,0.19557686935468852,0.1009769785652372,0.03309700547729787,0.05233380480905233,0.11046002780585155,0.1634820916531985
0.5472268907563026,0.6936547646122356,0.36401998889505827,0.0736842105263158,0.2885326757090012,0.6000000000000001,0.3260810443296165,0.6092725104353011,0.1990950226244344,0.6835228236891226,0.8221406967626302,0.5451578359251326,0.6703483332598763,0.3954399163079547,0.047686401293190545,0.6186176079785352,0.27958657004327203
0.09008403361344536,0.09483738912895155,0.013436979455857857,0.021052631578947368,0.03945745992601726,0.6000000000000001,0.008158825129181396,0.0608974358974359,0.006787330316742082,0.07228915662650602,0.07662148538142713,0.051019648011919175,0.0753052139803429,0.009495315644282154,0.007274196807435846,0.04433648158503614,0.02963870496845837
0.18890756302521008,0.1530589037980441,0.1674625208217657,0.031578947368421054,0.187422934648582,0.6666666666666667,0.03100353549088931,0.21459451401311866,0.0904977375565611,0.13392160190055996,0.18861319592248235,0.1377269764410094,0.15019906856479645,0.13346748937190986,0.012325722368155182,0.17811751306926327,0.183801678744591
0.4077310924369748,0.2747327723447805,0.08672959466962799,0.15789473684210525,0.14056720098643652,0.8666666666666667,0.06717432689692683,0.24672033392963627,0.13348416289592763,0.4243000169692856,0.44455024084238826,0.30155973554334664,0.20071987894280635,0.048890880498953855,0.12891493230955747,0.174608435125665,0.11070851363328293
0.18084033613445377,0.1332726859222197,0.038312048861743477,0.08421052631578947,0.06658446362515413,0.8,0.020397062822953494,0.11232856290995827,0.08144796380090498,0.14478194468012895,0.157947798812591,0.100647173852314,0.08029735407760002,0.02397817076908725,0.045261669024045256,0.06729631700722849,0.044458057452687556
0.24201680672268905,0.24812372071867178,0.06074403109383676,0.09473684210526316,0.09864364981504316,0.7333333333333334,0.021212945335871633,0.18105247465712582,0.01809954751131222,0.18357373154590195,0.2150778537022516,0.1817115187633858,0.19731441080112244,0.036885136665911485,0.05233380480905233,0.13669602868825126,0.0785933997184714
0.27663865546218486,0.19581532863315895,0.059189339255968906,0.09473684210526316,0.09247842170160296,0.6000000000000001,0.04759314658689148,0.16979725700655932,0.013574660633484163,0.2333955540471746,0.25462081326313424,0.21570444175435327,0.183289993682695,0.045372616176019835,0.04889876742776318,0.14454630802932442,0.07917991762681821
0.21008403361344538,0.12895155788037296,0.0303164908384231,0.11578947368421053,0.08384710234278668,0.6666666666666667,0.028827848789774273,0.11299940369707812,0.029411764705882356,0.30283387069404377,0.2888428363391957,0.12898780147127292,0.07988893296310988,0.017056585417860523,0.045261669024045256,0.06912267921179133,0.04428861894583181
0.12,0.12303843529679327,0.04508606329816768,0.021052631578947368,0.06041923551171393,0.6000000000000001,0.004079412564590699,0.09898628503279666,0.07918552036199096,0.0853894451043611,0.10221799036630447,0.07738616258497066,0.11228348538939575,0.03184762183989232,0.017175186906445747,0.07842994413178538,0.0493587404202075
0.8073949579831934,0.5396861496474868,0.45430316490838424,0.39999999999999997,0.6917385943279902,0.6666666666666667,0.2072341582812075,0.7038610614192009,0.4638009049773756,0.7662311216697777,0.9169653859079198,0.8059549306266877,0.44305757562401754,0.34037208310566786,0.3180440493028895,0.5874124654350693,0.5747614827172723
0.18285714285714286,0.15214919263133952,0.13203775680177682,0.2,0.1615289765721332,0.6666666666666667,0.07070981778623878,0.18858079904591532,0.00904977375565611,0.21669777702358733,0.25022403943093985,0.1485752863395102,0.13525203108701722,0.1087196982821808,0.15942614669630228,0.15545523103994913,0.11600020853970075
0.11966386554621847,0.15919945417329998,0.03897834536368684,0.3052631578947368,0.10727496917385944,0.7333333333333334,0.023388632036986674,0.1116577221228384,0.0497737556561086,0.19073477006618023,0.1955304133527501,0.07210168544557222,0.11589169494762513,0.027889574476591548,0.19903010709234187,0.0792158955074568,0.07736822897659142
0.20974789915966385,0.14464407550602681,0.08284286507495836,0.12631578947368421,0.09617755856966707,0.6000000000000001,0.04025020397062822,0.1545169946332737,0.0995475113122172,0.1799083658577974,0.2050520891676935,0.14579569792345656,0.12168010930406806,0.04691685435185309,0.08809860577894524,0.10804779323117333,0.06992596840623534
0.10218487394957981,0.08096429383670685,0.05907828983897834,0.11578947368421053,0.10357583230579531,0.7333333333333334,0.06119118846886048,0.09391771019677997,0.00904977375565611,0.14556253181741047,0.15497927635263806,0.07152435049818419,0.06769212687499082,0.03442634966749737,0.08082440897150939,0.06556742918998784,0.07589541734007611
0.36873949579831933,0.2858767341369115,0.10161021654636312,0.23157894736842105,0.19728729963008632,0.8,0.04786510742453086,0.2552921884317233,0.0904977375565611,0.5283556762260309,0.531113475971771,0.26623056150479557,0.23030837263284706,0.05658375201567227,0.16185087896544756,0.18328878582825014,0.12630988999530787
0.3122689075630252,0.3834432567659768,0.16590782898389786,1.0,0.2848335388409371,0.8666666666666667,0.1408757138971988,0.3291592128801431,0.40271493212669685,0.6378075683013744,0.6626246219334603,0.3111090418102244,0.2947625134059089,0.10680564254967549,0.7128712871287128,0.25685116687102083,0.2207392732391429
0.19092436974789914,0.13850352513077097,0.08306496390893947,0.5684210526315789,0.11344019728729964,0.8,0.034539026380201246,0.15257901013714967,0.013574660633484163,0.23061259120991007,0.2445110339419738,0.16353012384765805,0.10425903888815433,0.04479956554766316,0.3428975550616286,0.10759017663385029,0.09187477190970231
0.12067226890756302,0.2392540368433022,0.2836202109938923,0.47368421052631576,0.14180024660912455,0.6666666666666667,0.08050040794125646,0.3057543231961837,0.16968325791855204,0.24388257254369594,0.3196762630222919,0.11528075239780239,0.22329469493293375,0.2780061836160827,0.36088098605778945,0.28400547908661367,0.11411031750169438
0.07394957983193276,0.07095747100295656,0.03253747917823431,0.2631578947368421,0.04562268803945746,0.5333333333333332,0.04704922491161272,0.06425163983303518,0.011312217194570137,0.0688274223655184,0.07908591912176541,0.04937144985566626,0.055648111419630664,0.018814051734477658,0.2125681955950697,0.043769078046202864,0.028087690944163496
0.15025210084033613,0.15328633158972024,0.031871182676290945,0.1473684210526316,0.08877928483353884,0.6000000000000001,0.048409029099809625,0.10934704830053668,0.020361990950226245,0.14888851179365348,0.16234457264478547,0.1363441661234752,0.15163882645040916,0.018834041872676146,0.07839967670236411,0.09811669223231738,0.05768729471873208
0.17512605042016807,0.26859222196952465,0.11515824541921155,0.7894736842105263,0.09001233045622688,0.6000000000000001,0.024748436225183572,0.2131782945736434,0.27601809954751133,0.4892923807907687,0.48297300324857173,0.1544091628643263,0.17919696769359603,0.059638911470341296,0.5158617902606587,0.1390877423392827,0.057843699494291224
0.15563025210084033,0.16556743234023197,0.13503609106052195,0.47368421052631576,0.187422934648582,0.6666666666666667,0.03644275224367691,0.19223315444245676,0.08371040723981901,0.16796198880027152,0.20877674470706845,0.15083806685911164,0.15048995842331822,0.1179035009395365,0.3946251768033946,0.17213053359531713,0.16687086179031332
0.24504201680672266,0.3204457584716852,0.084952803997779,0.7578947368421053,0.10234278668310727,1.0,0.031547457166168066,0.2261478831246273,0.027149321266968326,0.36395723740030544,0.3820432396101714,0.1641167706490362,0.23122217814800125,0.044711275770619834,0.5144473631036572,0.15143107791281687,0.07357541316928211
0.48537815126050415,0.32431203093017963,0.18067740144364244,0.7789473684210526,0.155363748458693,0.8666666666666667,0.06989393527332063,0.3480918306499702,0.06108597285067874,0.4572883081622264,0.5092416265262686,0.3142657603128783,0.24416236943012032,0.10642083238935458,0.5417256011315417,0.22913150320895945,0.09828736770762735
0.15361344537815125,0.12895155788037296,0.18489727928928373,0.12631578947368421,0.2096177558569667,0.8,0.09600217568670111,0.21220930232558138,0.15610859728506787,0.18778211437298492,0.2396661812478996,0.1355619703883043,0.11314734012076338,0.13317763236803176,0.09052333804809051,0.16117236036794017,0.13618945831812732
0.14890756302521008,0.14578121446440753,0.05596890616324264,0.3789473684210526,0.0690505548705302,0.8,0.041610008158825124,0.1235092426952892,0.022624434389140274,0.1988460885796708,0.20821664612971882,0.10253282428531521,0.11057928217785418,0.030586577288537652,0.2935946655890079,0.08413783904413538,0.05106615922006152
0.1042016806722689,0.1662497157152604,0.03786785119378123,0.3894736842105263,0.08877928483353884,0.6666666666666667,0.02774000543921675,0.10912343470483005,0.0995475113122172,0.17203461734260989,0.18021171726223814,0.06272464847751187,0.12406893208162548,0.03274884390367419,0.26712467165083853,0.08362173781441902,0.08090037015796883
0.08336134453781513,0.06731862633613828,0.04741810105496946,0.42105263157894735,0.08014796547472257,0.5333333333333332,0.05629589339135164,0.07811568276684555,0.04298642533936652,0.06672323095197692,0.0839027668869721,0.07210168544557222,0.05500168951180455,0.028815784213121528,0.3299656496261871,0.05739497134766036,0.05458526667014233
0.20201680672268907,0.11803502387991811,0.0694058856191005,0.631578947368421,0.12823674475955613,0.7333333333333334,0.02855588795213489,0.1404293381037567,0.07239819004524888,0.237909384014933,0.24607930995855268,0.21951764596331128,0.08918859359160827,0.039139024747791094,0.4663568397656092,0.11330114968474732,0.11086491840884209
0.4574789915966387,0.6615874459858995,0.4376457523598001,0.6842105263157895,0.2885326757090012,0.6000000000000001,0.2534675006799021,0.6325283243887895,0.21945701357466066,0.6968946207364669,0.8346869048952615,0.45723531055033056,0.5991126390174387,0.430224422618175,0.5869872701555869,0.596276478404293,0.2509644961159481
0.07932773109243699,0.08278371617011598,0.024319822320932816,0.25263157894736843,0.03329223181257707,0.6000000000000001,0.0038074517269513185,0.06298449612403101,0.006787330316742082,0.07330731376209061,0.0777976923938613,0.04404972530030729,0.05837777483949638,0.013233471487399548,0.12972317639927258,0.03982598256747537,0.029795109744017518
0.14487394957983193,0.1360018194223334,0.11204886174347585,0.1473684210526316,0.11344019728729964,0.6666666666666667,0.03399510470492249,0.1580948121645796,0.06334841628959277,0.1630408959782793,0.19138568388036295,0.0895101964801192,0.11117281502049453,0.07441495528872423,0.0951707415639523,0.11003729677872802,0.08376779104321985
0.33747899159663863,0.2576756879690698,0.08739589117157134,0.8842105263157894,0.13070283600493218,0.8666666666666667,0.06826217024748435,0.2303220035778175,0.10633484162895929,0.43485491260817916,0.4468746499383891,0.25560108017506283,0.17600893237545362,0.04473959513306769,0.512022630834512,0.1545954043391493,0.10252333037902091
0.17210084033613446,0.11530589037980442,0.03209328151027207,0.28421052631578947,0.04808877928483354,0.8,0.016317650258362796,0.10062611806797853,0.03393665158371041,0.15330052604785338,0.15957208468690487,0.09997672036502467,0.06613189945201052,0.01573057291736077,0.1606385128308749,0.056552587431960316,0.029782076012720923
0.21647058823529414,0.23243120309301796,0.08117712382009995,0.5263157894736842,0.07768187422934648,0.7333333333333334,0.016317650258362796,0.18545020870602266,0.022624434389140274,0.18462582725267268,0.21715021843844515,0.14087438308967315,0.17014118442123202,0.04304543092074577,0.41079005859769646,0.12236831979807412,0.06012460247119546
0.2847058823529412,0.20650443484193767,0.12059966685174904,0.3368421052631579,0.09741060419235512,0.6666666666666667,0.0432417731846614,0.21832140727489563,0.022624434389140274,0.21934498557610727,0.26092192225831745,0.20270509358413258,0.16325385282148472,0.08218612151338674,0.22731865023237016,0.15667314785838513,0.05895156665450185
0.1710924369747899,0.12940641346372525,0.03542476401998889,0.3578947368421052,0.06288532675709001,0.6666666666666667,0.020669023660592874,0.10875074537865234,0.015837104072398193,0.3092143220770406,0.29150330458160634,0.1066765993109228,0.07787621020465131,0.01872076442288471,0.25782986461911495,0.06510673445411778,0.03792815807309317
0.09210084033613444,0.09961337275415055,0.032759578012215435,0.2,0.046855733662145495,0.6000000000000001,0.011422355180853955,0.07751937984496124,0.01809954751131222,0.09648735788223316,0.1033101825921362,0.06723624173572958,0.07307212011694361,0.019633647400615697,0.14730248535057586,0.05429323373845056,0.03227151869037068
0.6534453781512606,0.5437798498976575,0.7640199888950583,0.0736842105263158,0.6263871763255241,0.6666666666666667,0.22273592602665215,0.8726893261776982,0.16968325791855204,0.6121160699134566,0.8511818079982076,0.6896359065089859,0.43345233373000136,0.6239105374681824,0.03556273994746413,0.724894445498992,0.4891950367551223
0.15428571428571428,0.1387309529224471,0.11626873958911715,0.042105263157894736,0.16029593094944514,0.6666666666666667,0.06581452270872994,0.16577221228384018,0.013574660633484163,0.2009502799932123,0.22821216534110003,0.14136791135115,0.12192398666020246,0.08935258605754495,0.025459688826025458,0.13698229557312375,0.12080965538814452
0.07899159663865546,0.13486468046395267,0.03231538034425319,0.05263157894736842,0.09001233045622688,0.7333333333333334,0.020669023660592874,0.08758199165175909,0.015837104072398193,0.18384524011539116,0.18009969754676822,0.046652388490548466,0.10580163662273936,0.020839719071924518,0.020004041220448576,0.06586190444431904,0.0904410614670768
0.16,0.1371389583807141,0.09039422543031649,0.021052631578947368,0.05795314426633785,0.6000000000000001,0.03399510470492249,0.1430381633870006,0.00904977375565611,0.18428644154081114,0.2025876554273552,0.10546605829220598,0.10875460942894502,0.04438477018004452,0.009496868054152353,0.09038953843312487,0.04073041030186122
0.10319327731092437,0.08733227200363884,0.06029983342587451,0.010526315789473684,0.08877928483353884,0.7333333333333334,0.05167255915148218,0.09570661896243292,0.03393665158371041,0.12679450195146785,0.13949255068892125,0.07231585808734518,0.06395463293519621,0.037688073883550784,0.0008082440897150939,0.0665134437701041,0.08191700119910328
0.3196638655462185,0.2579031157607459,0.11871182676290949,0.18947368421052632,0.1430332922318126,0.8,0.05928746260538482,0.24329159212880141,0.10407239819004525,0.46668929238079077,0.4770639632575333,0.2086274327218549,0.20738096287481453,0.06051847755107481,0.08729036168923014,0.1639190859980608,0.11723841301287732
0.27865546218487397,0.3336365703889015,0.1634647418101055,0.06315789473684211,0.2799013563501849,0.8666666666666667,0.17242317106336685,0.29658616577221225,0.4909502262443439,0.6009842185643984,0.6243418841716142,0.3027144054381227,0.28115533224616923,0.11533643402588056,0.036775106082036775,0.2564120191049799,0.2758849903550389
0.15865546218487395,0.1312258357971344,0.13814547473625766,0.11578947368421053,0.14796547472256474,0.8,0.06418275768289365,0.17889087656529518,0.027149321266968326,0.2069574070931614,0.2380979052313207,0.15504702486265015,0.10055386604375102,0.07363200820928342,0.062436855930491,0.12360880963252156,0.12804337625775508
